what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365452984932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365452993511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365452994239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365452994330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365452995388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453000405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453002012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453021825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453049209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453054872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365453069953
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365453073549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453077202
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1365453081889
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1365453081937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453081976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453086164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453127881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453129421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453161926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453163365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453171757
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1365453175051
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1365453177542
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1365453179025
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1365453179025
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365453181131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453185571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453187876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453187882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453189318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453214049
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453215922
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365453223626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453228600
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365453232537
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365453232864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453232988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453235750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453260348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365453261173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453275176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453366518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453382090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453388572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453389754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453435208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453450855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453460158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453461960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453593344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453596551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453598115
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453598315
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365453598315
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365453599391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453600485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453601408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453601415
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453603358
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365453643963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453646787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453650219
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453650460
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453650502
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453652624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365453653932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453669566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453669912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453675519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365453677743
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453678572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453681653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453686550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453689824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453692415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453695923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453703024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453710067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453711323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453724264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453726140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365453737529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365453739296
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1365453740717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365453742242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453745775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453746280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453746312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453746344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453746376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453746408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453746584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453746936
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365453749279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453763823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453773896
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453775093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365453782076
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453795981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453803489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453808180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453809603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453837594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365453853692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365453858380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365453858714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365453862306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365453866545
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453867573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453874240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453881393
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453910181
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365453913857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453916504
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1365453921214
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1365453921276
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1365453921310
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1365453921351
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1365453921487
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1365453921512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453921825
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1365453921831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1365453921831
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365453926747
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1365453927252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365453937769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454033770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454035239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454066083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365454071527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365454088548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365454088844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365454089096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365454089316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365454089513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454090909
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1365454221747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454784643
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365454786313
started,bundle,org.eclipse.wst.validation.ui,1.2.300.v201201050300,"org.eclipse.wst.validation.ui",1365454817074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454817112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454818973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365454827894
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365454829593
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365454830828
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365454832586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365454838408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365454839011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365454839410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365454839731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454841440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454966477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454970706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454972044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454978323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454981374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365454983031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454984958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365454987411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365454991717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365454996856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365454998902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365455002682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455003227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455018198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365455021909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455022565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455028176
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365455029416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365455032245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455036731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455045142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365455046170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455047882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455052049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365455053570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455054015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455153550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455154893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455164102
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365455170495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455173829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455178953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455180793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455338528
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365455340130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455349477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455499447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455512511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455534246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455536499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455626513
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365455633497
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365455640796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455662395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455666011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455671620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455781861
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365455786141
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365455796560
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1365455798327
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365455798926
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365455799033
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365455799114
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365455803682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365455810764
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365455813260
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365455814633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455819194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455824180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455836750
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365455842108
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365455842173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455842207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455844416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455857301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365455858118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455864495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455886662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365455887853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455897143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455903160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365455903943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365455912125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365455912958
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365455917232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455918382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455933495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455935602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455937161
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1365455938936
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1365455938979
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1365455939018
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1365455939083
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1365455939222
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1365455939226
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1365455939483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365455942129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365456084607
