what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365512444217
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365512445565
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365512463461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512468941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512473029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512476473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512476542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512484362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512632978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365512633655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365512662089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512664799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512668697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365512674680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365512675555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365512678334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365512689097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512690391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512704892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365512707815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365512708254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512711075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512726070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365512727975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512729763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512733149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365512737075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365512740958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512743421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512748781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512751855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512767340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512770562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512889603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365512903395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512911242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512951124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365512957594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365512967843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365512968554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512970170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512980023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512981438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512985018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365512991327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365512991523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365512991701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365512992083
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365512993898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512995454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365512997044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513006284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513007773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513008889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513010733
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365513035824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513038371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513038528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365513042652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513043791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513044665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513046628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513059676
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365513062964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513067276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513067465
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365513069418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513071017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513071180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513079044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513092512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513095068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513095541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513100403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513101494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513101876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513105161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513106297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513106740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513113670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513115053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513115468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513149074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513150483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513150992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513152728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513158670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513165669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513175666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365513178522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513182455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513209443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513211918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365513213493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513220630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513260351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513267450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513275167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365513290675
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365513295485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513309850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513335502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513344695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513346620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513356002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513357600
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365513363496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513366090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513366253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513372405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513373074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513374217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513387294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513390991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513396964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513397363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513397580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513397777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513403476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513416228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513425546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513427491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513429512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513433992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513446977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513458489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513460835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513462563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513467491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513468542
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365513471978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513472568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513472748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513483130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513521869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513523273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513537199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513539401
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365513544225
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365513562328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513564607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513564771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513569539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513570047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365513578368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513591131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513608179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365513617462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365513623766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513627858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513687022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513690759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513710719
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365513714604
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365513734419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513749109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513749737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513749903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513750117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513750377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513750579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513750743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365513760076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513768560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513769117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365513785467
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365513797225
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365513800426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365513802362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513809071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513809273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513809607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513810179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513811696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365513812480
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365513816437
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365513823601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513826407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513842486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513845596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513868626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513879712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513882810
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365513901394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513902008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513902180
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365513913642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513914590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513914756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365513923534
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365513932377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513943858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513953096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513954644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513959487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513960771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513967874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513968655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513970810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513976142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513977087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513983074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513990456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365513992676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513993829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365513996084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365514001115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365514009332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365514011609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365514026689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365514031042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365514036535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365514040627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365514071903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514077876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514078177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514078454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514078676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514078880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514079082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514079279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514102971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514108617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514108820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514109007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365514109183
