what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457370968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365457372180
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365457377209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457384865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457387869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457387983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457390457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457396136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457402996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457403213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457406538
executed,command,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.searchTargetRepositories",1365457406549
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365457409513
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365457412299
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365457413668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457434030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457476448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457477572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457549780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457554872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457589303
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365457590226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365457628766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457629569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457632054
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365457632076
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365457633115
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365457633678
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365457633728
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365457634593
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365457636296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457637703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457654779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457656255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457662749
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365457665315
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1365457666978
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365457674292
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1365457683176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457691195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457748845
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365457750380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1365457759458
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1365457760088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457772157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457775349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365457780605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457810046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457848007
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365457849211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457852111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457871927
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365457879275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1365457880399
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365457881949
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1365457882990
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365457883500
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365457883601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457885771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457888508
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365457888521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457888558
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365457889312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457890953
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365457890982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457892734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457905131
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365457906735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457908486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457908663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457920282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457922225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365457922229
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365457926404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365457931817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457933290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457940545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457951643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457969816
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365457971684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1365457973478
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365457973542
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365457978673
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365457978716
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365457981082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365457982765
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365457983573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457985736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365457997128
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365457998558
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365458000556
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365458000954
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365458001308
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365458001876
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365458003670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365458005752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365458020948
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365458022449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365458032442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365458069243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365458071089
error,log,,,"Core exception while retrieving the content description",1365458071101
error,log,,,"Core exception while retrieving the content description",1365458071102
error,log,,,"Core exception while retrieving the content description",1365458071104
error,log,,,"Core exception while retrieving the content description",1365458071105
error,log,,,"Core exception while retrieving the content description",1365458071107
error,log,,,"Core exception while retrieving the content description",1365458071108
error,log,,,"Core exception while retrieving the content description",1365458071110
error,log,,,"Core exception while retrieving the content description",1365458071111
error,log,,,"Core exception while retrieving the content description",1365458071506
error,log,,,"Core exception while retrieving the content description",1365458071507
error,log,,,"Core exception while retrieving the content description",1365458071508
error,log,,,"Core exception while retrieving the content description",1365458071509
error,log,,,"Core exception while retrieving the content description",1365458071510
error,log,,,"Core exception while retrieving the content description",1365458071511
error,log,,,"Core exception while retrieving the content description",1365458071512
error,log,,,"Core exception while retrieving the content description",1365458071513
error,log,,,"Core exception while retrieving the content description",1365458071514
error,log,,,"Core exception while retrieving the content description",1365458071514
error,log,,,"Core exception while retrieving the content description",1365458071516
error,log,,,"Core exception while retrieving the content description",1365458071517
error,log,,,"Core exception while retrieving the content description",1365458071518
error,log,,,"Core exception while retrieving the content description",1365458071519
error,log,,,"Core exception while retrieving the content description",1365458071520
error,log,,,"Core exception while retrieving the content description",1365458071520
error,log,,,"Core exception while retrieving the content description",1365458071521
error,log,,,"Core exception while retrieving the content description",1365458071522
error,log,,,"Core exception while retrieving the content description",1365458071523
error,log,,,"Core exception while retrieving the content description",1365458071524
error,log,,,"Core exception while retrieving the content description",1365458072035
error,log,,,"Core exception while retrieving the content description",1365458072037
error,log,,,"Core exception while retrieving the content description",1365458072040
error,log,,,"Core exception while retrieving the content description",1365458072042
error,log,,,"Core exception while retrieving the content description",1365458072046
error,log,,,"Core exception while retrieving the content description",1365458072048
error,log,,,"Core exception while retrieving the content description",1365458072051
error,log,,,"Core exception while retrieving the content description",1365458072052
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365458072165
error,log,,,"Core exception while retrieving the content description",1365458072536
error,log,,,"Core exception while retrieving the content description",1365458072538
error,log,,,"Core exception while retrieving the content description",1365458072541
error,log,,,"Core exception while retrieving the content description",1365458072544
error,log,,,"Core exception while retrieving the content description",1365458072546
error,log,,,"Core exception while retrieving the content description",1365458072549
error,log,,,"Core exception while retrieving the content description",1365458072551
error,log,,,"Core exception while retrieving the content description",1365458072553
error,log,,,"Core exception while retrieving the content description",1365458072555
error,log,,,"Core exception while retrieving the content description",1365458072557
error,log,,,"Core exception while retrieving the content description",1365458072562
error,log,,,"Core exception while retrieving the content description",1365458072562
error,log,,,"Core exception while retrieving the content description",1365458072563
error,log,,,"Core exception while retrieving the content description",1365458072564
error,log,,,"Core exception while retrieving the content description",1365458072565
error,log,,,"Core exception while retrieving the content description",1365458072566
error,log,,,"Core exception while retrieving the content description",1365458072567
error,log,,,"Core exception while retrieving the content description",1365458072567
error,log,,,"Core exception while retrieving the content description",1365458072568
error,log,,,"Core exception while retrieving the content description",1365458072569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1365458073535
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365458073613
closed,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1365458073624
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1365458073634
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365458075447
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365458077273
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365458077673
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365458077719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365458078257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365458078335
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365458078339
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365458080105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365458084738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365458120708
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365458122979
